signal,timestamp,value,unit,quality,can_id,channel
Vehicle_Speed,2026-07-10T10:09:49.237170+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:49.248505+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:49.287662+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:49.290996+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:49.302012+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:49.316541+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:49.326327+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:49.346443+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:49.528554+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:49.535683+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:49.544005+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:49.558067+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:49.565726+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:49.571333+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:49.591544+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:49.600762+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:49.612492+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:49.628084+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:49.643653+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:49.668450+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:49.685853+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:49.707962+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:49.727490+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:49.739129+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:49.791401+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:49.808373+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:49.823123+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:49.838436+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:49.841833+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:50.277464+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:50.280734+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:50.295376+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:50.307641+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:50.308757+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:50.321672+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:50.335596+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:50.337933+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:50.348651+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:50.370702+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:50.373939+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:50.384268+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:50.399078+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:50.405866+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:50.423101+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:50.439318+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:50.441749+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:50.461212+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:50.476980+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:50.492327+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:50.502847+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:50.513472+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:50.563235+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:50.565741+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:51.072864+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:51.075560+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:51.089932+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:51.102636+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:51.103807+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:51.117553+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:51.131145+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:51.133578+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:51.144320+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:51.158134+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:51.161514+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:51.171424+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:51.186794+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:51.195528+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:51.212422+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:51.227527+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:51.237197+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:51.256505+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:51.274177+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:51.285163+00:00,0.0,km/h,good,0x51,CAN1
Vehicle_Speed,2026-07-10T10:09:51.300398+00:00,0.0,km/h,good,0x51,CAN2
Vehicle_Speed,2026-07-10T10:09:51.325516+00:00,0.0,km/h,good,0x51,CAN2
BMS_Total_Voltage,2026-07-10T10:09:32.000589+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:32.062688+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:32.298985+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:32.316221+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:32.349101+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:32.362488+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:32.379873+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:32.429948+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:32.493453+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:32.551444+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:32.612390+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:32.672106+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:32.733091+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:32.793087+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:32.854231+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:32.913784+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:32.975308+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:33.036437+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:33.093338+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:33.152286+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:33.213303+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:33.273451+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:33.334661+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:33.396044+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:33.455876+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:33.515626+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:33.574344+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:33.639833+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:33.697725+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:33.756630+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:33.819364+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:33.877414+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:33.935868+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:33.997051+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:34.061642+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:34.118922+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:34.180531+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:34.250611+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:34.298458+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:34.359541+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:34.418748+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:34.480771+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:34.539022+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:34.600144+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:34.660580+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:34.717626+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:34.785052+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:34.840053+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:34.900485+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:34.960026+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:35.030328+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:35.079910+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:35.138256+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:35.198125+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:35.261932+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:35.326780+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:35.386211+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:35.442008+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:35.502740+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:35.562329+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:35.624075+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:35.682468+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:35.738856+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:35.802202+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:35.863371+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:35.923905+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:35.981521+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:36.041910+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:36.104709+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:36.174208+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:36.222207+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:36.282629+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:36.351847+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:36.404595+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:36.464732+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:36.524468+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:36.586029+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:36.646341+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:36.705945+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:36.766987+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:36.826435+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:36.893937+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:36.946462+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:37.019726+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:37.069727+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:37.128220+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:37.186997+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:37.259850+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:37.308973+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:37.369830+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:37.429627+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:37.489644+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:37.551543+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:37.611205+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:37.689406+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:37.732560+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:37.792908+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:37.854687+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:37.930714+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:37.973417+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:38.033597+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:38.093457+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:38.153806+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:38.214740+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:38.280830+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:38.337901+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:38.395229+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:38.456382+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:38.521443+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:38.592545+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:38.636227+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:38.698813+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:38.758766+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:38.819325+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:38.877325+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:38.937479+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:38.996666+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:39.056487+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:39.117353+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:39.191964+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:39.238445+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:39.302407+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:39.360755+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:39.421560+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:39.483764+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:39.542870+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:39.615466+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:39.661580+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:39.721168+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:39.779891+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:39.845326+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:39.902167+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:39.964468+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:40.023203+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:40.082039+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:40.143237+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:40.215329+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:40.262870+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:40.322457+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:40.383374+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:40.443261+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:40.502511+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:40.562289+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:40.621813+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:40.686178+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:40.744019+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:40.818943+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:40.861895+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:40.920996+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:40.993458+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:41.043769+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:41.104653+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:41.160422+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:41.222118+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:41.287125+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:41.336296+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:41.402627+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:41.447556+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:41.508278+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:41.569163+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:41.627835+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:41.690102+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:41.749947+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:41.818581+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:41.867722+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:41.928188+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:41.987218+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:42.062072+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:42.108772+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:42.175149+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:42.230190+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:42.292367+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:42.348429+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:42.410488+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:42.471048+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:42.531634+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:42.591716+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:42.651055+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:42.714839+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:42.777436+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:42.838361+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:42.892229+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:42.952118+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:43.014412+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:43.074908+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:43.133205+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:43.190610+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:43.251198+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:43.314070+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:43.376803+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:43.435020+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:43.493977+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:43.560794+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:43.616152+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:43.677785+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:43.750861+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:43.796451+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:43.857942+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:43.911076+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:43.962335+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:44.020778+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:44.102539+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:44.167275+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:44.217161+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:44.281195+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:44.337089+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:44.394859+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:44.458815+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:44.517973+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:44.595846+00:00,52.0,V,good,0x100,CAN2
